Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление, Бара	WBP9, Бара
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P11	2	02.01.2009	1	0	0	0	0
P11	3	03.01.2009	2	0	0	0	0
P11	4	08.01.2009	7	0	0	0	0
P11	5	16.01.2009	15	0	0	0	0
P11	6	31.01.2009	30	0	0	0	0
P11	7	01.03.2009	59	0	0	0	0
P11	8	01.04.2009	90	0	0	0	0
P11	9	30.04.2009	119	0	0	155.036263	0
P11	10	30.05.2009	149	0	0	153.48701	0
P11	11	30.06.2009	180	0	0	152.649297	0
P11	12	29.07.2009	209	0	0	152.878892	0
P11	13	29.08.2009	240	0	0	151.257245	0
P11	14	28.09.2009	270	0	0	150.909749	0
P11	15	27.10.2009	299	0	0	148.685499	0
P11	16	27.11.2009	330	0	0	147.944313	0
P11	17	26.12.2009	359	0	0	148.353861	0
P11	18	26.01.2010	390	0	0	146.668782	0
P11	19	25.02.2010	420	0	0	145.482194	0
P11	20	26.03.2010	449	0	0	144.476248	0
P11	21	26.04.2010	480	0	0	142.665684	0
P11	22	25.05.2010	509	0	0	140.173918	0
P11	23	24.06.2010	539	0	0	140.071186	0
P11	24	25.07.2010	570	0	0	137.929674	0
P11	25	30.07.2010	575	0	0	136.362495	0
P11	26	09.08.2010	585	0	0	135.661987	0
P11	27	23.08.2010	599	0	0	135.795056	0
P11	28	23.09.2010	630	0	0	135.165564	0
P11	29	23.10.2010	660	0	0	133.089552	0
P11	30	21.11.2010	689	0	0	130.703965	0
P11	31	22.12.2010	720	0	0	129.700088	0
P11	32	20.01.2011	749	0	0	127.794377	0
P11	33	20.02.2011	780	0	0	126.949769	0
P11	34	22.03.2011	810	0	0	126.072755	0
P11	35	20.04.2011	839	0	0	125.315021	0
P11	36	21.05.2011	870	0	0	125.13162	0
P11	37	20.06.2011	900	0	0	125.892802	0
P11	38	20.07.2011	930	0	0	125.695612	0
P11	39	20.08.2011	961	0	0	126.222371	0
P11	40	19.09.2011	991	0	0	126.648467	0
P11	41	20.10.2011	1022	0	0	127.610976	0
P11	42	19.11.2011	1052	0	0	126.846347	0
P11	43	20.12.2011	1083	0	0	127.890214	0
P11	44	19.01.2012	1113	0	0	127.506865	0
P11	45	18.02.2012	1143	0	0	126.963558	0
P11	46	20.03.2012	1174	0	0	127.926067	0
P11	47	19.04.2012	1204	0	0	127.879872	0
P11	48	20.05.2012	1235	0	0	127.393102	0
P11	49	19.06.2012	1265	0	0	128.074304	0
P11	50	20.07.2012	1296	0	0	128.632779	0
P11	51	19.08.2012	1326	0	0	127.489628	0
P11	52	18.09.2012	1356	0	0	129.785583	0
P11	53	19.10.2012	1387	0	0	129.016128	0
P11	54	18.11.2012	1417	0	0	127.89504	0
P11	55	19.12.2012	1448	0	0	129.290539	0
P11	56	18.01.2013	1478	0	0	128.433521	0
P11	57	18.02.2013	1509	0	0	128.443174	0
P11	58	20.03.2013	1539	0	0	127.891593	0
P11	59	20.04.2013	1570	0	0	128.330099	0
P11	60	20.05.2013	1600	0	0	128.281836	0
P11	61	19.06.2013	1630	0	0	128.438347	0
P11	62	20.07.2013	1661	0	0	128.707932	0
P11	63	19.08.2013	1691	0	0	129.560814	0
P11	64	19.09.2013	1722	0	0	128.574863	0
P11	65	19.10.2013	1752	0	0	128.735511	0
P11	66	19.11.2013	1783	0	0	128.596237	0
P11	67	19.12.2013	1813	0	0	128.001909	0
P11	68	19.01.2014	1844	0	0	128.745854	0
P11	69	18.02.2014	1874	0	0	128.550732	0
P11	70	20.03.2014	1904	0	0	128.201167	0
P11	71	20.04.2014	1935	0	0	128.200478	0
P11	72	20.05.2014	1965	0	0	129.889005	0
P11	73	20.06.2014	1996	0	0	128.574863	0
P11	74	20.07.2014	2026	0	0	128.36871	0
P11	75	20.08.2014	2057	0	0	129.064391	0
P11	76	19.09.2014	2087	0	0	128.115672	0
P11	77	19.10.2014	2117	0	0	127.709571	0
P11	78	19.11.2014	2148	0	0	128.903743	0
P11	79	19.12.2014	2178	0	0	129.293987	0
P11	80	19.01.2015	2209	0	0	128.562453	0
P11	81	18.02.2015	2239	0	0	128.463168	0
P11	82	21.03.2015	2270	0	0	128.767917	0
P11	83	20.04.2015	2300	0	0	129.191945	0
P11	84	21.05.2015	2331	0	0	129.643551	0
P11	85	20.06.2015	2361	0	0	128.690006	0
P11	86	20.07.2015	2391	0	0	128.705864	0
P11	87	20.08.2015	2422	0	0	128.900296	0
P11	88	19.09.2015	2452	0	0	129.028539	0
P11	89	20.10.2015	2483	0	0	129.126444	0
P11	90	19.11.2015	2513	0	0	128.57969	0
P11	91	20.12.2015	2544	0	0	129.427056	0
P11	92	19.01.2016	2574	0	0	128.959591	0
P11	93	18.02.2016	2604	0	0	129.916584	0
P11	94	20.03.2016	2635	0	0	130.706034	0
P11	95	19.04.2016	2665	0	0	129.627693	0
P11	96	20.05.2016	2696	0	0	129.587704	0
P11	97	19.06.2016	2726	0	0	129.397408	0
P11	98	20.07.2016	2757	0	0	129.379482	0
P11	99	19.08.2016	2787	0	0	130.309585	0
P11	100	18.09.2016	2817	0	0	129.07956	0
P11	101	19.10.2016	2848	0	0	129.324324	0
P11	102	18.11.2016	2878	0	0	128.754817	0
P11	103	19.12.2016	2909	0	0	130.779118	0
P11	104	18.01.2017	2939	0	0	129.859357	0
P11	105	18.02.2017	2970	0	0	131.030088	0
P11	106	20.03.2017	3000	0	0	129.748352	0
P11	107	20.04.2017	3031	0	0	130.298553	0
P11	108	20.05.2017	3061	0	0	130.715686	0
P11	109	19.06.2017	3091	0	0	130.202716	0
P11	110	20.07.2017	3122	0	0	130.92184	0
P11	111	19.08.2017	3152	0	0	131.445152	0
P11	112	19.09.2017	3183	0	0	131.312773	0
P11	113	19.10.2017	3213	0	0	131.441705	0
P11	114	19.11.2017	3244	0	0	131.159709	0
P11	115	19.12.2017	3274	0	0	131.274851	0
P11	116	19.01.2018	3305	0	0	131.663716	0
P11	117	18.02.2018	3335	0	0	131.120409	0
P11	118	20.03.2018	3365	0	0	132.81583	0
P11	119	20.04.2018	3396	0	0	133.390853	0
P11	120	20.05.2018	3426	0	0	132.361466	0
P11	121	20.06.2018	3457	0	0	132.880641	0
P11	122	20.07.2018	3487	0	0	133.529438	0
P11	123	20.08.2018	3518	0	0	134.299583	0
P11	124	19.09.2018	3548	0	0	134.272004	0
P11	125	19.10.2018	3578	0	0	133.734212	0
P11	126	19.11.2018	3609	0	0	134.367151	0
P11	127	19.12.2018	3639	0	0	134.530557	0
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P12	2	02.01.2009	1	0	0	0	163.618746
P12	3	03.01.2009	2	0	0	0	163.618746
P12	4	08.01.2009	7	0	0	0	163.618746
P12	5	16.01.2009	15	0	0	0	163.618746
P12	6	31.01.2009	30	0	0	0	163.618746
P12	7	01.03.2009	59	0	0	0	163.618746
P12	8	01.04.2009	90	0	0	0	163.618746
P12	9	30.04.2009	119	0	0	0	163.618746
P12	10	30.05.2009	149	321.926261	0.125058549	152.967835	157.874866
P12	11	30.06.2009	180	305.594786	0.13359393	152.14529	156.945551
P12	12	29.07.2009	209	320.846207	0.163662703	151.06626	155.848649
P12	13	29.08.2009	240	309.729613	0.183646722	151.033165	155.076986
P12	14	28.09.2009	270	313.989621	0.215049328	149.748671	154.143021
P12	15	27.10.2009	299	308.190666	0.243894259	150.183731	153.413334
P12	16	27.11.2009	330	317.925981	0.301388736	148.00016	152.390533
P12	17	26.12.2009	359	317.756682	0.360977582	147.294826	151.518996
P12	18	26.01.2010	390	320.249377	0.447262604	145.662837	150.499605
P12	19	25.02.2010	420	317.887363	0.67708681	144.55278	149.518051
P12	20	26.03.2010	449	316.653806	1.13472359	143.217955	146.14204
P12	21	26.04.2010	480	317.7673	2.17250011	140.954405	144.140508
P12	22	25.05.2010	509	304.040005	4.60761517	137.893132	142.804909
P12	23	24.06.2010	539	306.698725	9.16749512	137.832458	141.086726
P12	24	25.07.2010	570	316.508034	15.8146857	135.779888	139.157533
P12	25	30.07.2010	575	296.663158	15.8783715	134.986301	139.133242
P12	26	09.08.2010	585	297.252906	18.144264	134.319578	138.620196
P12	27	23.08.2010	599	299.044645	21.6217847	132.501429	137.846378
P12	28	23.09.2010	630	285.560065	30.309335	131.729216	136.287375
P12	29	23.10.2010	660	272.820694	39.0578062	131.09283	134.804212
P12	30	21.11.2010	689	278.424019	49.2225111	128.901675	132.982435
P12	31	22.12.2010	720	251.69616	53.9113799	127.040779	131.912071
P12	32	20.01.2011	749	242.643123	61.2678871	125.383968	130.921554
P12	33	20.02.2011	780	249.382222	73.7757384	124.821356	129.815069
P12	34	22.03.2011	810	235.273952	81.0899385	122.704665	129.746407
P12	35	20.04.2011	839	232.70668	92.9507601	123.801621	130.26472
P12	36	21.05.2011	870	211.703617	99.8870926	123.380351	132.027934
P12	37	20.06.2011	900	207.940529	113.662411	122.324074	133.121403
P12	38	20.07.2011	930	194.283873	122.483877	122.976318	134.376754
P12	39	20.08.2011	961	187.468174	134.298536	123.830579	135.333138
P12	40	19.09.2011	991	172.33859	138.7465	124.06638	136.516955
P12	41	20.10.2011	1022	166.750032	148.942878	124.057417	137.43787
P12	42	19.11.2011	1052	158.584048	155.827322	125.693543	138.299441
P12	43	20.12.2011	1083	154.625646	164.862594	124.844798	139.10764
P12	44	19.01.2012	1113	150.112688	173.232892	124.989588	139.745774
P12	45	18.02.2012	1143	141.053181	176.867319	125.05302	140.517933
P12	46	20.03.2012	1174	129.214959	177.308421	124.735172	141.425032
P12	47	19.04.2012	1204	127.091394	186.863646	124.686908	142.024667
P12	48	20.05.2012	1235	121.72282	192.02075	126.386467	142.713483
P12	49	19.06.2012	1265	118.348679	198.366601	125.550822	143.350629
P12	50	20.07.2012	1296	117.951953	208.599067	126.258224	143.836746
P12	51	19.08.2012	1326	105.862265	201.233515	125.878323	144.779316
P12	52	18.09.2012	1356	101.753851	206.453339	125.983813	145.38444
P12	53	19.10.2012	1387	100.131759	215.238381	126.569178	145.871189
P12	54	18.11.2012	1417	99.8121474	225.272893	125.324674	146.277534
P12	55	19.12.2012	1448	91.3596028	220.472787	126.55332	147.05844
P12	56	18.01.2013	1478	88.8579266	226.862013	126.453346	147.573134
P12	57	18.02.2013	1509	88.1992721	236.028758	127.517897	148.0284
P12	58	20.03.2013	1539	81.3227165	230.231424	126.176176	148.824281
P12	59	20.04.2013	1570	80.2393671	238.749613	127.162817	149.268473
P12	60	20.05.2013	1600	78.85386	244.33908	127.241417	149.801031
P12	61	19.06.2013	1630	76.2782754	246.653905	128.152215	150.378459
P12	62	20.07.2013	1661	72.2345982	245.786072	126.269945	151.0185
P12	63	19.08.2013	1691	70.3727279	250.133112	128.065341	151.558175
P12	64	19.09.2013	1722	65.4548954	245.215205	127.006305	152.300795
P12	65	19.10.2013	1752	63.0387783	247.302192	127.313122	152.894938
P12	66	19.11.2013	1783	62.4540981	254.887642	126.583657	153.353404
P12	67	19.12.2013	1813	61.9615372	261.803803	127.0787	153.775167
P12	68	19.01.2014	1844	59.5473056	262.179654	128.117741	154.312822
P12	69	18.02.2014	1874	58.2149054	266.502845	127.389654	154.748691
P12	70	20.03.2014	1904	53.1436221	255.569188	129.31674	155.526055
P12	71	20.04.2014	1935	53.7588555	267.972874	127.970193	155.862633
P12	72	20.05.2014	1965	52.2270506	269.660499	128.3825	156.358833
P12	73	20.06.2014	1996	49.8492884	267.265082	128.494195	156.97527
P12	74	20.07.2014	2026	50.1360932	276.817197	129.489798	157.309558
P12	75	20.08.2014	2057	47.4660489	272.586641	128.538321	157.869372
P12	76	19.09.2014	2087	44.9887984	268.287312	128.532805	158.502728
P12	77	19.10.2014	2117	43.9679773	270.801143	128.554869	159.021714
P12	78	19.11.2014	2148	43.4664062	275.861244	128.226678	159.451092
P12	79	19.12.2014	2178	42.3180492	276.814031	128.885128	159.91589
P12	80	19.01.2015	2209	41.8470624	281.665468	129.17126	160.311132
P12	81	18.02.2015	2239	40.8195633	281.773947	129.535993	160.821556
P12	82	21.03.2015	2270	38.6187331	275.331537	130.156521	161.411096
P12	83	20.04.2015	2300	38.644633	282.921737	129.600114	161.728933
P12	84	21.05.2015	2331	36.6148196	277.12875	129.464977	162.27086
P12	85	20.06.2015	2361	36.7511741	284.009066	129.804889	162.738606
P12	86	20.07.2015	2391	35.9142511	283.923789	129.096797	163.189396
P12	87	20.08.2015	2422	35.9436907	289.798019	129.390513	163.578614
P12	88	19.09.2015	2452	36.8373769	301.751533	130.326822	163.780208
P12	89	20.10.2015	2483	34.2751755	288.749225	129.928994	164.392633
P12	90	19.11.2015	2513	33.7238683	290.752202	129.252618	164.835161
P12	91	20.12.2015	2544	32.1591271	284.311293	129.50014	165.446524
P12	92	19.01.2016	2574	32.0084863	289.583324	130.055858	165.762986
P12	93	18.02.2016	2604	31.1401569	287.906063	130.32958	166.278006
P12	94	20.03.2016	2635	31.124739	293.543721	129.529788	166.625565
P12	95	19.04.2016	2665	30.0985159	290.154514	129.680093	167.091777
P12	96	20.05.2016	2696	28.6934048	283.903775	131.44722	167.600428
P12	97	19.06.2016	2726	28.5727094	288.816731	130.786013	167.955902
P12	98	20.07.2016	2757	27.7421961	286.677124	131.163156	168.438364
P12	99	19.08.2016	2787	27.3388774	288.134613	130.165485	168.850488
P12	100	18.09.2016	2817	26.7090379	287.368432	131.654063	169.254406
P12	101	19.10.2016	2848	27.7998295	303.23499	130.073784	169.437077
P12	102	18.11.2016	2878	25.4064604	283.59573	130.835655	170.14997
P12	103	19.12.2016	2909	26.2896844	298.696776	130.943903	170.291034
P12	104	18.01.2017	2939	26.2522398	302.24017	131.313462	170.723564
P12	105	18.02.2017	2970	24.6056749	289.266685	131.043187	171.315162
P12	106	20.03.2017	3000	24.2241003	290.34309	132.199439	171.690687
P12	107	20.04.2017	3031	24.5392887	299.278521	132.14497	171.926269
P12	108	20.05.2017	3061	23.6708082	294.203582	130.992166	172.408309
P12	109	19.06.2017	3091	23.257391	294.259249	132.187028	172.83071
P12	110	20.07.2017	3122	22.8703771	294.552453	132.258044	173.333512
P12	111	19.08.2017	3152	23.320371	304.540809	131.17212	173.682776
P12	112	19.09.2017	3183	21.3836793	285.688251	132.575893	174.482472
P12	113	19.10.2017	3213	22.8836337	309.041586	132.595198	174.693353
P12	114	19.11.2017	3244	21.7049372	298.195113	132.287692	175.37026
P12	115	19.12.2017	3274	22.5594811	313.922679	133.323974	175.59991
P12	116	19.01.2018	3305	20.5947152	292.814955	132.886846	176.414728
P12	117	18.02.2018	3335	19.8898627	288.126527	133.480485	177.078055
P12	118	20.03.2018	3365	0	0	136.258384	182.076822
P12	119	20.04.2018	3396	0	0	138.484702	183.112368
P12	120	20.05.2018	3426	0	0	138.427476	183.965409
P12	121	20.06.2018	3457	0	0	138.168232	184.739911
P12	122	20.07.2018	3487	0	0	138.344738	185.46411
P12	123	20.08.2018	3518	0	0	139.756785	186.237488
P12	124	19.09.2018	3548	0	0	139.134188	186.87149
P12	125	19.10.2018	3578	0	0	139.505126	187.558269
P12	126	19.11.2018	3609	0	0	139.699559	188.231771
P12	127	19.12.2018	3639	0	0	141.064721	188.861343
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P13	2	02.01.2009	1	0	0	0	163.151483
P13	3	03.01.2009	2	0	0	0	163.151483
P13	4	08.01.2009	7	0	0	0	163.151483
P13	5	16.01.2009	15	0	0	0	163.151483
P13	6	31.01.2009	30	0	0	0	163.151483
P13	7	01.03.2009	59	0	0	0	163.151483
P13	8	01.04.2009	90	0	0	0	163.151483
P13	9	30.04.2009	119	0	0	0	163.151483
P13	10	30.05.2009	149	0	0	0	162.808415
P13	11	30.06.2009	180	307.938778	0.637292455	153.245694	154.203804
P13	12	29.07.2009	209	321.39379	0.781550049	152.994035	151.920988
P13	13	29.08.2009	240	312.525682	0.966667518	152.19838	150.579362
P13	14	28.09.2009	270	320.462161	1.19960926	151.121418	149.337158
P13	15	27.10.2009	299	314.161997	1.367143	150.722901	148.508839
P13	16	27.11.2009	330	311.279758	1.57023241	149.650766	147.628661
P13	17	26.12.2009	359	318.321998	1.82291163	148.775131	146.619951
P13	18	26.01.2010	390	313.774297	2.02514275	146.786683	145.701052
P13	19	25.02.2010	420	314.920885	2.25708465	146.441945	144.6777
P13	20	26.03.2010	449	315.224496	2.65466362	144.60587	143.185929
P13	21	26.04.2010	480	314.280701	3.13576918	142.591221	141.450632
P13	22	25.05.2010	509	315.590088	3.60877228	140.99991	139.86351
P13	23	24.06.2010	539	313.999278	4.0627319	140.735152	138.288589
P13	24	25.07.2010	570	314.320606	4.55866357	138.295786	136.609398
P13	25	30.07.2010	575	306.074468	4.51931237	137.508404	136.448101
P13	26	09.08.2010	585	309.590676	4.72688363	135.164186	135.900977
P13	27	23.08.2010	599	314.071043	5.02128676	135.764719	135.079516
P13	28	23.09.2010	630	315.328178	5.55131248	134.537452	133.348516
P13	29	23.10.2010	660	313.252948	6.21621231	133.471522	131.764602
P13	30	21.11.2010	689	307.149225	6.86146524	130.772913	130.359065
P13	31	22.12.2010	720	311.463719	7.80351119	129.111276	128.841172
P13	32	20.01.2011	749	317.626476	8.79257382	128.318378	127.612773
P13	33	20.02.2011	780	315.870205	9.66321522	127.113864	126.877533
P13	34	22.03.2011	810	309.427364	10.3900065	125.906591	126.983724
P13	35	20.04.2011	839	310.96406	11.4322901	125.4605	127.645878
P13	36	21.05.2011	870	312.763793	12.8205068	125.506695	128.577161
P13	37	20.06.2011	900	304.621468	13.7569516	126.313382	129.708263
P13	38	20.07.2011	930	309.310952	15.3082179	125.906591	130.57061
P13	39	20.08.2011	961	304.4878	16.5029904	126.038971	131.564062
P13	40	19.09.2011	991	306.230729	18.0402307	129.36845	132.356346
P13	41	20.10.2011	1022	290.119628	18.5438924	126.507814	133.517819
P13	42	19.11.2011	1052	303.795279	20.8874914	126.462998	133.965372
P13	43	20.12.2011	1083	302.120526	23.1139742	127.054569	134.648402
P13	44	19.01.2012	1113	282.036989	23.6182514	127.88194	135.724023
P13	45	18.02.2012	1143	297.091771	26.8818587	128.198409	136.00859
P13	46	20.03.2012	1174	285.933896	27.9050742	127.166953	136.819827
P13	47	19.04.2012	1204	286.854341	29.8959193	129.604941	137.379556
P13	48	20.05.2012	1235	284.469157	31.6260227	128.770675	137.996818
P13	49	19.06.2012	1265	290.586603	34.2837874	128.704485	138.374454
P13	50	20.07.2012	1296	278.122624	34.8879564	128.429384	139.177922
P13	51	19.08.2012	1326	287.677491	38.0896591	128.858927	139.466027
P13	52	18.09.2012	1356	276.179267	38.6614026	127.904003	140.209209
P13	53	19.10.2012	1387	285.440094	42.187356	128.961659	140.472015
P13	54	18.11.2012	1417	268.535973	41.8972169	129.296745	141.325336
P13	55	19.12.2012	1448	280.931022	46.0302175	129.005097	141.504252
P13	56	18.01.2013	1478	266.976113	46.0010766	129.551851	142.276244
P13	57	18.02.2013	1509	277.459514	50.0709464	129.730425	142.478783
P13	58	20.03.2013	1539	270.144848	51.0701318	128.183241	143.085394
P13	59	20.04.2013	1570	260.548781	51.5872986	129.194013	143.818176
P13	60	20.05.2013	1600	269.2532	55.4836299	129.564951	144.056175
P13	61	19.06.2013	1630	262.216567	56.3351632	129.045086	144.664676
P13	62	20.07.2013	1661	261.237391	58.4384695	129.115413	145.157907
P13	63	19.08.2013	1691	253.083822	58.8948484	130.335096	145.829348
P13	64	19.09.2013	1722	255.371502	61.8350883	129.53944	146.245363
P13	65	19.10.2013	1752	244.192652	61.9491283	130.411628	147.005743
P13	66	19.11.2013	1783	248.052619	65.795891	129.418093	147.371872
P13	67	19.12.2013	1813	243.137164	67.3787063	129.674578	147.916248
P13	68	19.01.2014	1844	248.787212	71.8823976	129.575983	148.15968
P13	69	18.02.2014	1874	246.731641	74.3434188	130.393012	148.565966
P13	70	20.03.2014	1904	247.371349	77.651681	129.386377	148.92547
P13	71	20.04.2014	1935	237.006944	77.7907964	129.918652	149.635727
P13	72	20.05.2014	1965	237.931208	81.2962721	129.916584	150.030064
P13	73	20.06.2014	1996	238.625456	84.9856535	129.378103	150.40797
P13	74	20.07.2014	2026	231.967483	86.1263268	129.940026	150.98556
P13	75	20.08.2014	2057	228.594428	88.5104021	130.64536	151.491189
P13	76	19.09.2014	2087	232.90433	93.7214196	130.06689	151.736054
P13	77	19.10.2014	2117	216.902037	91.1127629	130.56676	152.630789
P13	78	19.11.2014	2148	224.58251	97.9680696	130.98665	152.82942
P13	79	19.12.2014	2178	218.688657	99.2270729	129.994495	153.364286
P13	80	19.01.2015	2209	220.45224	103.95228	130.550902	153.67467
P13	81	18.02.2015	2239	209.402002	102.765878	130.813592	154.40287
P13	82	21.03.2015	2270	210.49536	107.21049	130.522633	154.778161
P13	83	20.04.2015	2300	211.402367	111.548893	130.166174	155.081669
P13	84	21.05.2015	2331	206.773803	113.277297	130.890813	155.5727
P13	85	20.06.2015	2361	200.022109	113.579951	130.688107	156.197835
P13	86	20.07.2015	2391	203.830136	119.526574	131.76369	156.449117
P13	87	20.08.2015	2422	198.01053	120.24546	131.667853	157.007732
P13	88	19.09.2015	2452	190.533646	119.676944	131.396889	157.632831
P13	89	20.10.2015	2483	194.015663	125.746057	131.477557	157.865816
P13	90	19.11.2015	2513	192.697599	128.808351	131.44791	158.220863
P13	91	20.12.2015	2544	190.406093	131.271577	131.891243	158.654626
P13	92	19.01.2016	2574	177.474027	126.370203	132.031207	159.487539
P13	93	18.02.2016	2604	181.367803	132.576107	132.067749	159.746101
P13	94	20.03.2016	2635	179.796735	135.118665	131.428605	160.140028
P13	95	19.04.2016	2665	178.035512	137.361658	131.248651	160.533767
P13	96	20.05.2016	2696	181.582811	143.662819	132.298723	160.711047
P13	97	19.06.2016	2726	170.422499	138.727561	131.341041	161.455524
P13	98	20.07.2016	2757	177.884627	148.168723	131.51341	161.529335
P13	99	19.08.2016	2787	167.769702	143.579328	131.642342	162.242279
P13	100	18.09.2016	2817	172.021048	150.540662	130.741886	162.424662
P13	101	19.10.2016	2848	165.112948	148.336472	132.846167	163.023139
P13	102	18.11.2016	2878	167.276066	153.673384	132.570377	163.286143
P13	103	19.12.2016	2909	159.742188	150.635352	131.851253	163.914609
P13	104	18.01.2017	2939	169.863988	163.210802	131.665095	163.831266
P13	105	18.02.2017	2970	159.717937	157.445723	132.208402	164.553813
P13	106	20.03.2017	3000	159.498145	160.664255	132.656561	164.916487
P13	107	20.04.2017	3031	157.320172	162.093338	132.591061	165.326544
P13	108	20.05.2017	3061	151.196871	159.417579	132.704135	165.926193
P13	109	19.06.2017	3091	147.453044	158.919286	132.409729	166.460433
P13	110	20.07.2017	3122	150.716138	165.711352	132.852373	166.763838
P13	111	19.08.2017	3152	150.830376	169.064904	132.452476	167.172626
P13	112	19.09.2017	3183	150.367778	171.809152	132.640014	167.642145
P13	113	19.10.2017	3213	143.212486	167.037854	133.192284	168.422014
P13	114	19.11.2017	3244	142.400056	169.195424	133.787302	168.965968
P13	115	19.12.2017	3274	141.668171	171.285169	133.867281	169.432775
P13	116	19.01.2018	3305	142.34364	175.07442	134.402315	169.845816
P13	117	18.02.2018	3335	144.602617	180.585773	134.716716	170.178797
P13	118	20.03.2018	3365	140.565582	178.736628	134.06654	171.071469
P13	119	20.04.2018	3396	144.338658	186.209622	135.27657	171.664923
P13	120	20.05.2018	3426	143.056977	187.341843	134.945622	172.438282
P13	121	20.06.2018	3457	135.685151	180.898159	135.799193	173.544685
P13	122	20.07.2018	3487	131.452355	178.154035	134.507115	174.499155
P13	123	20.08.2018	3518	130.203127	179.180663	136.121178	175.314119
P13	124	19.09.2018	3548	131.625762	183.579018	137.242956	175.905715
P13	125	19.10.2018	3578	133.509648	188.748372	137.106439	176.431309
P13	126	19.11.2018	3609	131.697985	189.105185	137.116782	177.146272
P13	127	19.12.2018	3639	131.360068	191.386082	137.031287	177.77201
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P14	2	02.01.2009	1	0	0	0	162.86534
P14	3	03.01.2009	2	0	0	0	162.86534
P14	4	08.01.2009	7	0	0	0	162.86534
